GEO_ID,FIPS_State,FIPS_County,NAME,County,State,Stabr,Population_2019,Unemployment rate 2019,Percent w/o Health insurance,"MOE, % w/o health ins.",Poverty Rate (%),"MOE, Poverty Rate (%)",Percent received SNAP (2018),MOE SNAP,Percent with no home computer (2018),MOE No Computer,Percent with no home Internet (2018),MOE no Internet,Percent with home Broadband (2018),MOE Broadband,Number of Broadband providers (2019),"Population for whom broadband available, 2019 (%)","Lowest broadband cost per month, 2019 ($)"
0500000US48009,48,009,"Archer County, Texas",Archer,Texas,TX,8553,2.8     ,11.4     ,2.2     ,9.3     ,2.6     ,6.2,2.0,12.6,2.1,24.8,3.1,74.8,3.1,5,87.0,68.26
0500000US48011,48,011,"Armstrong County, Texas",Armstrong,Texas,TX,1887,2.7     ,7.6     ,2.6     ,7.3     ,3.6     ,2.7,1.7,12.6,4.3,22.3,5.0,76.3,5.1,2,55.9,59.99
0500000US48013,48,013,"Atascosa County, Texas",Atascosa,Texas,TX,51153,3.6     ,15.8     ,2.1     ,15.0     ,2.5     ,16.5,1.9,15.3,1.8,23.2,2.3,76.6,2.3,4,49.2,53.73
0500000US48015,48,015,"Austin County, Texas",Austin,Texas,TX,30032,3.4     ,12.1     ,1.8     ,10.8     ,2.1     ,8.6,1.8,14.0,2.1,27.6,3.2,71.6,3.2,3,54.0,49.27
0500000US48017,48,017,"Bailey County, Texas",Bailey,Texas,TX,7000,3.7     ,20.6     ,6.2     ,14.5     ,6.9     ,14.1,5.4,11.7,4.2,31.2,6.2,68.6,6.2,1,78.0,85.90
0500000US48019,48,019,"Bandera County, Texas",Bandera,Texas,TX,23112,3.3     ,17.7     ,2.6     ,15.0     ,3.0     ,10.4,2.3,12.5,3.1,20.5,3.5,78.7,3.6,6,56.0,72.48
0500000US48021,48,021,"Bastrop County, Texas",Bastrop,Texas,TX,88723,3.0     ,16.3     ,1.5     ,10.0     ,1.7     ,11.6,1.7,11.4,1.7,19.1,2.3,80.5,2.3,6,71.2,64.15
0500000US48023,48,023,"Baylor County, Texas",Baylor,Texas,TX,3509,2.3     ,13.1     ,4.2     ,10.9     ,3.6     ,12.3,4.6,15.9,5.2,25.0,5.6,75.0,5.6,2,99.8,63.71
0500000US48025,48,025,"Bee County, Texas",Bee,Texas,TX,32565,4.4     ,20.0     ,2.6     ,21.7     ,3.5     ,17.0,3.7,17.3,3.3,38.4,4.5,61.1,4.5,1,80.9,59.98
0500000US48027,48,027,"Bell County, Texas",Bell,Texas,TX,362924,3.8     ,11.8     ,0.6     ,13.9     ,0.8     ,14.0,0.8,8.7,0.6,17.0,0.6,82.8,0.6,7,96.0,61.24
0500000US48029,48,029,"Bexar County, Texas",Bexar,Texas,TX,2003554,3.1     ,15.1     ,0.3     ,16.3     ,0.4     ,13.2,0.3,10.7,0.3,20.8,0.4,78.9,0.4,8,97.6,59.66
0500000US48031,48,031,"Blanco County, Texas",Blanco,Texas,TX,11931,2.4     ,18.0     ,3.1     ,9.5     ,2.8     ,5.1,2.0,9.5,2.8,18.0,3.9,80.1,4.0,1,25.3,59.96
0500000US48033,48,033,"Borden County, Texas",Borden,Texas,TX,654,2.5     ,4.7     ,2.9     ,2.6     ,1.4     ,1.9,2.0,11.5,6.4,21.5,7.9,77.4,8.4,2,30.8,74.96
0500000US48035,48,035,"Bosque County, Texas",Bosque,Texas,TX,18685,3.4     ,17.9     ,1.7     ,14.5     ,2.1     ,8.7,1.6,15.5,2.1,28.2,2.4,70.8,2.5,3,35.9,60.00
0500000US48037,48,037,"Bowie County, Texas",Bowie,Texas,TX,93245,4.4     ,14.5     ,1.3     ,17.2     ,1.5     ,14.0,1.3,22.3,1.9,31.3,2.1,68.0,2.1,5,91.5,51.00
0500000US48039,48,039,"Brazoria County, Texas",Brazoria,Texas,TX,374264,4.2     ,13.4     ,0.7     ,9.2     ,0.7     ,8.0,0.7,8.1,0.6,15.1,0.9,84.6,0.9,10,86.0,58.40
0500000US48041,48,041,"Brazos County, Texas",Brazos,Texas,TX,229211,2.7     ,13.1     ,0.8     ,25.0     ,1.1     ,8.0,0.7,6.7,0.7,18.9,1.1,80.9,1.1,1,89.1,61.54
0500000US48043,48,043,"Brewster County, Texas",Brewster,Texas,TX,9203,2.9     ,16.8     ,3.4     ,12.4     ,3.0     ,14.0,4.6,13.1,3.4,24.6,4.5,75.4,4.5,2,69.2,71.33
0500000US48045,48,045,"Briscoe County, Texas",Briscoe,Texas,TX,1546,3.5     ,21.9     ,4.6     ,15.6     ,4.5     ,11.2,4.2,18.4,4.9,25.0,5.2,72.2,5.4,2,73.7,76.95
0500000US48047,48,047,"Brooks County, Texas",Brooks,Texas,TX,7093,5.1     ,21.9     ,4.9     ,38.9     ,7.4     ,36.0,6.6,25.2,6.2,39.0,6.5,61.0,6.5,2,89.1,52.49
0500000US48049,48,049,"Brown County, Texas",Brown,Texas,TX,37864,3.7     ,13.7     ,1.6     ,14.5     ,2.1     ,11.6,1.8,18.9,2.0,28.5,2.3,70.8,2.3,2,2.5,79.57
0500000US48051,48,051,"Burleson County, Texas",Burleson,Texas,TX,18443,3.1     ,16.7     ,2.6     ,12.6     ,3.1     ,9.4,2.3,22.2,3.7,31.1,3.7,68.0,3.8,1,1.5,72.98
0500000US48053,48,053,"Burnet County, Texas",Burnet,Texas,TX,48155,2.7     ,15.2     ,2.3     ,11.0     ,2.2     ,8.2,1.9,10.8,1.9,24.0,3.1,75.5,3.0,3,55.9,69.99
0500000US48055,48,055,"Caldwell County, Texas",Caldwell,Texas,TX,43664,3.3     ,21.3     ,2.2     ,17.7     ,2.5     ,12.3,2.3,16.6,2.1,34.8,2.8,64.6,2.8,4,72.2,51.98
0500000US48057,48,057,"Calhoun County, Texas",Calhoun,Texas,TX,21290,3.2     ,19.0     ,2.8     ,14.1     ,3.0     ,15.5,3.1,12.6,2.1,23.8,3.1,76.0,3.1,3,86.3,57.37
0500000US48059,48,059,"Callahan County, Texas",Callahan,Texas,TX,13943,3.1     ,18.5     ,2.8     ,14.1     ,2.4     ,8.6,2.0,24.0,3.0,33.2,3.5,64.9,3.6,3,62.4,54.98
0500000US48061,48,061,"Cameron County, Texas",Cameron,Texas,TX,423163,5.5     ,28.6     ,0.8     ,30.6     ,1.1     ,24.8,0.9,23.2,0.9,46.1,1.1,53.6,1.1,3,92.5,56.25
0500000US48063,48,063,"Camp County, Texas",Camp,Texas,TX,13094,4.2     ,16.6     ,2.7     ,19.9     ,3.7     ,19.3,4.1,20.7,4.0,38.3,4.2,60.9,4.3,4,51.4,58.72
0500000US48065,48,065,"Carson County, Texas",Carson,Texas,TX,5926,2.6     ,11.4     ,2.9     ,6.3     ,2.0     ,4.9,2.1,10.3,3.4,25.5,5.3,73.7,5.2,2,63.4,57.50
0500000US48067,48,067,"Cass County, Texas",Cass,Texas,TX,30026,4.3     ,15.4     ,1.8     ,19.6     ,2.6     ,16.4,2.1,26.8,2.8,37.3,2.8,62.3,2.8,5,54.4,60.69
0500000US48069,48,069,"Castro County, Texas",Castro,Texas,TX,7530,2.8     ,26.1     ,4.2     ,15.7     ,4.5     ,13.6,3.0,19.7,4.6,30.7,5.1,67.9,5.4,4,61.9,34.99
0500000US48071,48,071,"Chambers County, Texas",Chambers,Texas,TX,43837,4.5     ,14.3     ,2.7     ,12.7     ,2.3     ,6.8,1.6,12.7,2.5,19.3,3.0,80.4,3.0,5,65.1,71.98
0500000US48073,48,073,"Cherokee County, Texas",Cherokee,Texas,TX,52646,3.8     ,18.8     ,1.7     ,18.2     ,2.5     ,15.6,2.1,16.8,2.2,30.6,2.3,68.8,2.2,6,43.5,60.98
0500000US48075,48,075,"Childress County, Texas",Childress,Texas,TX,7306,2.7     ,17.1     ,5.4     ,14.6     ,5.8     ,14.2,5.7,23.4,6.5,28.4,7.7,71.6,7.7,2,95.2,63.72
0500000US48077,48,077,"Clay County, Texas",Clay,Texas,TX,10471,3.1     ,13.9     ,2.3     ,13.6     ,2.9     ,11.9,2.3,14.7,2.4,28.5,3.1,71.3,3.1,3,17.2,58.98
0500000US48079,48,079,"Cochran County, Texas",Cochran,Texas,TX,2853,3.4     ,28.0     ,4.3     ,23.9     ,6.5     ,13.7,4.0,25.0,5.2,39.9,5.4,59.7,5.4,2,67.0,59.99
0500000US48081,48,081,"Coke County, Texas",Coke,Texas,TX,3387,3.2     ,13.0     ,3.9     ,15.8     ,4.3     ,8.1,2.9,14.0,3.0,31.7,5.0,68.3,5.0,3,73.6,52.48
0500000US48083,48,083,"Coleman County, Texas",Coleman,Texas,TX,8175,4.1     ,23.0     ,3.7     ,19.4     ,4.5     ,11.6,3.9,17.8,3.9,30.4,5.0,68.2,5.4,2,26.2,73.32
0500000US48085,48,085,"Collin County, Texas",Collin,Texas,TX,1034730,3.1     ,10.4     ,0.4     ,6.6     ,0.3     ,3.1,0.2,2.7,0.2,8.4,0.4,91.4,0.4,9,97.0,55.51
0500000US48087,48,087,"Collingsworth County, Texas",Collingsworth,Texas,TX,2920,3.2     ,22.6     ,6.4     ,15.9     ,6.0     ,18.2,4.7,13.6,3.7,31.4,4.4,68.0,4.3,1,58.8,34.99
0500000US48089,48,089,"Colorado County, Texas",Colorado,Texas,TX,21493,3.1     ,13.6     ,2.3     ,10.8     ,2.2     ,6.2,1.7,22.6,3.0,36.1,3.8,63.2,3.9,3,62.4,79.55
0500000US48091,48,091,"Comal County, Texas",Comal,Texas,TX,156209,3.0     ,12.3     ,0.9     ,8.2     ,0.9     ,4.3,0.6,8.0,0.9,12.8,1.1,87.0,1.1,7,95.9,63.31
0500000US48093,48,093,"Comanche County, Texas",Comanche,Texas,TX,13635,3.2     ,18.1     ,3.0     ,16.2     ,4.3     ,11.1,2.4,18.2,2.8,32.5,3.7,66.0,3.7,2,47.2,104.95
0500000US48095,48,095,"Concho County, Texas",Concho,Texas,TX,2726,3.2     ,17.1     ,5.6     ,7.3     ,3.0     ,4.1,2.5,22.6,5.0,28.8,6.0,70.3,6.0,1,8.4,84.98
0500000US48097,48,097,"Cooke County, Texas",Cooke,Texas,TX,41257,2.8     ,14.9     ,1.7     ,14.0     ,2.0     ,11.8,1.8,13.7,1.9,24.0,2.3,75.9,2.3,5,75.8,50.00
0500000US48099,48,099,"Coryell County, Texas",Coryell,Texas,TX,75951,3.9     ,9.9     ,1.2     ,13.5     ,1.5     ,11.9,1.4,9.4,1.4,15.7,1.6,84.0,1.6,7,76.1,66.23
0500000US48101,48,101,"Cottle County, Texas",Cottle,Texas,TX,1398,4.2     ,13.6     ,4.5     ,31.4     ,6.7     ,24.9,7.6,24.6,8.5,34.8,9.1,64.9,9.1,3,87.0,68.13
0500000US48103,48,103,"Crane County, Texas",Crane,Texas,TX,4797,4.0     ,16.1     ,4.7     ,7.6     ,3.4     ,6.0,3.3,9.0,3.7,28.5,6.1,71.1,6.2,0,0.0,N/A
0500000US48105,48,105,"Crockett County, Texas",Crockett,Texas,TX,3464,2.9     ,15.2     ,6.0     ,20.8     ,8.4     ,10.2,6.3,14.9,6.9,26.6,8.4,73.4,8.4,0,0.0,N/A
0500000US48107,48,107,"Crosby County, Texas",Crosby,Texas,TX,5737,3.9     ,20.4     ,2.8     ,20.7     ,3.9     ,21.1,3.5,20.0,3.0,34.1,3.4,64.7,3.4,3,70.0,76.95
0500000US48109,48,109,"Culberson County, Texas",Culberson,Texas,TX,2171,4.0     ,20.7     ,5.8     ,31.4     ,9.8     ,16.3,6.2,34.7,8.1,47.3,8.8,50.2,8.5,2,87.7,59.99
0500000US48111,48,111,"Dallam County, Texas",Dallam,Texas,TX,7287,1.9     ,24.9     ,6.4     ,13.9     ,6.7     ,8.4,3.2,17.0,4.5,27.6,5.2,72.4,5.2,3,98.1,67.67
0500000US48113,48,113,"Dallas County, Texas",Dallas,Texas,TX,2635516,3.5     ,21.0     ,0.3     ,16.6     ,0.3     ,12.7,0.2,11.3,0.3,21.3,0.3,78.5,0.3,9,99.8,57.05
0500000US48115,48,115,"Dawson County, Texas",Dawson,Texas,TX,12728,3.9     ,15.4     ,2.4     ,22.8     ,5.3     ,14.5,3.2,18.2,3.5,31.0,4.6,68.3,4.7,4,59.5,74.96
0500000US48117,48,117,"Deaf Smith County, Texas",Deaf Smith,Texas,TX,18546,2.8     ,20.4     ,3.0     ,17.4     ,3.6     ,13.5,2.6,18.2,2.9,25.2,2.9,74.6,2.8,2,90.1,60.00
0500000US48119,48,119,"Delta County, Texas",Delta,Texas,TX,5331,3.4     ,15.2     ,3.0     ,23.7     ,4.1     ,14.3,2.9,14.8,3.6,29.0,5.6,69.7,5.7,5,17.9,46.65
0500000US48121,48,121,"Denton County, Texas",Denton,Texas,TX,887207,3.0     ,11.5     ,0.5     ,8.1     ,0.5     ,5.1,0.3,3.5,0.3,9.7,0.4,90.1,0.4,10,97.2,55.62
0500000US48123,48,123,"DeWitt County, Texas",DeWitt,Texas,TX,20160,2.6     ,13.0     ,2.0     ,16.0     ,3.3     ,13.8,2.4,25.0,2.7,35.2,3.4,63.9,3.5,2,56.1,65.00
0500000US48125,48,125,"Dickens County, Texas",Dickens,Texas,TX,2211,4.4     ,18.8     ,5.1     ,17.2     ,4.5     ,12.0,3.5,15.1,4.2,26.0,5.0,73.5,5.1,2,91.8,76.95
0500000US48127,48,127,"Dimmit County, Texas",Dimmit,Texas,TX,10124,2.5     ,22.2     ,5.1     ,29.8     ,7.4     ,30.6,7.0,36.3,6.2,42.8,6.5,57.2,6.5,1,84.7,65.00
0500000US48129,48,129,"Donley County, Texas",Donley,Texas,TX,3278,3.5     ,15.4     ,2.9     ,14.9     ,3.7     ,9.1,2.9,21.4,4.4,39.1,4.8,60.6,4.8,1,40.7,34.99
0500000US48131,48,131,"Duval County, Texas",Duval,Texas,TX,11157,4.5     ,24.5     ,3.7     ,25.6     ,4.7     ,29.5,4.5,31.4,4.8,40.4,5.7,59.4,5.7,4,53.2,54.99
0500000US48133,48,133,"Eastland County, Texas",Eastland,Texas,TX,18360,3.3     ,16.2     ,2.6     ,20.5     ,3.4     ,14.0,3.2,25.1,4.0,34.3,3.8,64.4,3.9,4,6.7,76.98
0500000US48135,48,135,"Ector County, Texas",Ector,Texas,TX,166223,2.6     ,21.5     ,1.4     ,11.8     ,1.3     ,11.9,1.0,11.3,1.0,18.1,1.3,81.7,1.3,7,84.0,58.99
0500000US48137,48,137,"Edwards County, Texas",Edwards,Texas,TX,1932,2.3     ,12.3     ,5.6     ,6.7     ,4.1     ,13.3,7.4,37.3,9.7,55.7,8.6,44.3,8.6,3,47.6,87.47
0500000US48139,48,139,"Ellis County, Texas",Ellis,Texas,TX,184826,3.1     ,15.2     ,0.8     ,9.3     ,0.9     ,7.8,0.8,7.1,0.6,15.0,1.1,84.7,1.1,6,99.1,51.41
0500000US48141,48,141,"El Paso County, Texas",El Paso,Texas,TX,839238,3.8     ,20.7     ,0.5     ,21.3     ,0.7     ,21.2,0.6,15.2,0.5,25.2,0.6,74.6,0.6,6,74.9,61.59
0500000US48143,48,143,"Erath County, Texas",Erath,Texas,TX,42698,3.2     ,17.8     ,2.2     ,21.2     ,3.6     ,10.6,2.3,9.0,1.3,25.2,3.3,74.6,3.3,6,68.0,87.47
0500000US48145,48,145,"Falls County, Texas",Falls,Texas,TX,17297,3.3     ,16.9     ,2.9     ,25.5     ,4.0     ,18.9,3.4,27.4,3.5,41.0,3.7,58.1,3.6,3,29.2,76.77
0500000US48147,48,147,"Fannin County, Texas",Fannin,Texas,TX,35514,2.7     ,16.0     ,1.7     ,12.5     ,1.6     ,11.4,1.5,14.3,1.7,30.2,2.4,69.2,2.4,2,42.5,56.99
0500000US48149,48,149,"Fayette County, Texas",Fayette,Texas,TX,25346,2.6     ,10.8     ,1.9     ,10.9     ,2.0     ,8.1,1.9,25.4,2.6,38.3,3.2,59.7,3.3,5,69.6,89.48
0500000US48151,48,151,"Fisher County, Texas",Fisher,Texas,TX,3830,2.9     ,15.4     ,3.6     ,16.1     ,3.4     ,9.8,2.8,22.3,4.1,31.7,4.9,67.6,4.9,1,8.8,47.50
0500000US48153,48,153,"Floyd County, Texas",Floyd,Texas,TX,5712,4.3     ,22.4     ,3.7     ,19.1     ,5.0     ,17.8,3.6,19.5,2.9,26.5,4.1,72.4,4.3,1,50.3,57.31
0500000US48155,48,155,"Foard County, Texas",Foard,Texas,TX,1155,3.1     ,13.3     ,5.6     ,6.9     ,4.1     ,17.6,6.2,16.7,6.6,31.1,7.4,68.0,7.6,2,99.9,79.95
0500000US48157,48,157,"Fort Bend County, Texas",Fort Bend,Texas,TX,811688,3.5     ,11.1     ,0.5     ,7.8     ,0.6     ,7.0,0.5,3.6,0.3,7.9,0.5,91.7,0.5,12,94.8,76.98
0500000US48159,48,159,"Franklin County, Texas",Franklin,Texas,TX,10725,3.6     ,16.6     ,4.3     ,8.5     ,2.7     ,10.6,3.0,11.3,2.9,22.3,3.9,77.4,3.9,3,70.7,58.30
0500000US48161,48,161,"Freestone County, Texas",Freestone,Texas,TX,19717,4.8     ,15.7     ,2.5     ,17.2     ,2.6     ,13.9,2.6,19.9,3.0,32.7,3.1,66.3,3.1,2,72.2,47.50
0500000US48163,48,163,"Frio County, Texas",Frio,Texas,TX,20306,2.6     ,22.0     ,3.6     ,20.2     ,4.7     ,22.9,4.9,25.4,4.9,39.8,6.0,59.8,6.0,2,89.2,64.99
0500000US48165,48,165,"Gaines County, Texas",Gaines,Texas,TX,21492,2.4     ,31.7     ,3.9     ,14.2     ,4.1     ,7.4,2.3,16.0,3.5,23.9,4.0,75.4,3.9,3,69.7,65.38
0500000US48167,48,167,"Galveston County, Texas",Galveston,Texas,TX,342139,4.0     ,14.2     ,0.8     ,13.2     ,0.9     ,11.5,0.8,9.6,0.6,17.0,0.8,82.6,0.8,9,96.0,60.08
0500000US48169,48,169,"Garza County, Texas",Garza,Texas,TX,6229,2.7     ,17.5     ,4.4     ,17.7     ,8.8     ,13.8,6.7,13.5,4.2,21.5,6.1,77.9,6.0,5,91.9,71.76
0500000US48171,48,171,"Gillespie County, Texas",Gillespie,Texas,TX,26988,2.4     ,18.8     ,2.6     ,11.4     ,2.4     ,5.6,1.8,15.3,2.4,22.4,2.7,77.3,2.6,5,73.2,66.22
0500000US48173,48,173,"Glasscock County, Texas",Glasscock,Texas,TX,1409,2.1     ,20.3     ,9.8     ,9.5     ,8.1     ,0.7,1.5,12.7,7.2,22.9,10.6,75.7,10.9,1,84.9,63.31
0500000US48175,48,175,"Goliad County, Texas",Goliad,Texas,TX,7658,3.4     ,10.7     ,3.3     ,17.1     ,3.5     ,13.2,3.4,24.0,4.4,36.2,5.3,62.3,5.0,1,25.5,48.31
0500000US48177,48,177,"Gonzales County, Texas",Gonzales,Texas,TX,20837,2.7     ,19.9     ,2.1     ,15.7     ,3.0     ,17.5,2.1,19.5,2.2,28.7,2.7,70.9,2.7,2,41.9,63.31
0500000US48179,48,179,"Gray County, Texas",Gray,Texas,TX,21886,3.6     ,18.1     ,2.2     ,15.8     ,2.8     ,13.7,2.6,15.6,1.8,27.6,2.6,72.1,2.6,3,81.0,57.50
0500000US48181,48,181,"Grayson County, Texas",Grayson,Texas,TX,136212,3.1     ,16.9     ,1.0     ,13.8     ,1.2     ,12.0,0.9,13.4,0.9,25.6,1.3,73.8,1.4,8,83.0,49.99
0500000US48183,48,183,"Gregg County, Texas",Gregg,Texas,TX,123945,3.7     ,19.0     ,1.2     ,17.6     ,1.6     ,14.7,1.2,12.6,1.2,23.9,1.5,75.2,1.5,5,92.3,48.31
0500000US48185,48,185,"Grimes County, Texas",Grimes,Texas,TX,28880,3.9     ,13.7     ,1.9     ,19.1     ,3.7     ,14.4,2.8,18.9,2.4,32.5,3.5,66.9,3.6,7,59.1,44.15
0500000US48187,48,187,"Guadalupe County, Texas",Guadalupe,Texas,TX,166847,2.9     ,11.5     ,0.9     ,9.5     ,1.0     ,6.6,0.8,8.9,0.9,16.0,1.1,83.7,1.1,6,89.5,60.00
0500000US48189,48,189,"Hale County, Texas",Hale,Texas,TX,33406,4.5     ,19.1     ,2.0     ,18.7     ,2.6     ,15.7,2.2,16.4,2.1,24.0,2.5,75.7,2.5,4,84.3,60.30
0500000US48191,48,191,"Hall County, Texas",Hall,Texas,TX,2964,4.1     ,25.6     ,3.9     ,23.2     ,6.2     ,18.9,5.1,22.1,4.1,39.5,5.3,59.6,5.4,2,58.7,81.28
0500000US48193,48,193,"Hamilton County, Texas",Hamilton,Texas,TX,8461,3.0     ,17.5     ,4.0     ,16.3     ,4.8     ,14.7,3.8,17.5,4.3,32.3,4.7,66.8,4.7,4,31.6,99.95
0500000US48195,48,195,"Hansford County, Texas",Hansford,Texas,TX,5399,2.3     ,19.7     ,5.1     ,16.1     ,6.2     ,5.9,3.4,12.4,4.5,26.0,6.4,73.5,6.4,2,61.3,93.33
0500000US48197,48,197,"Hardeman County, Texas",Hardeman,Texas,TX,3933,3.0     ,15.8     ,3.2     ,12.6     ,4.5     ,11.3,3.5,20.8,4.7,33.9,5.3,65.6,5.4,1,9.9,54.98
0500000US48199,48,199,"Hardin County, Texas",Hardin,Texas,TX,57602,4.6     ,14.8     ,2.0     ,12.6     ,1.9     ,9.8,1.4,12.8,1.8,22.7,2.1,77.0,2.0,2,80.1,83.14
0500000US48201,48,201,"Harris County, Texas",Harris,Texas,TX,4713325,3.8     ,20.2     ,0.2     ,16.2     ,0.3     ,12.9,0.2,10.1,0.2,18.7,0.3,81.0,0.3,14,95.7,72.57
0500000US48203,48,203,"Harrison County, Texas",Harrison,Texas,TX,66553,4.0     ,14.9     ,1.3     ,16.1     ,1.6     ,13.1,1.6,22.5,2.2,35.5,2.3,64.0,2.3,9,78.1,64.42
0500000US48205,48,205,"Hartley County, Texas",Hartley,Texas,TX,5576,1.6     ,16.9     ,3.6     ,6.3     ,3.2     ,5.8,3.7,10.2,3.5,22.7,5.3,77.1,5.3,3,90.7,67.67
0500000US48207,48,207,"Haskell County, Texas",Haskell,Texas,TX,5658,3.3     ,19.3     ,3.5     ,20.1     ,5.1     ,18.8,5.2,27.4,5.4,38.4,5.4,61.2,5.4,3,97.1,73.30
0500000US48209,48,209,"Hays County, Texas",Hays,Texas,TX,230191,2.8     ,14.0     ,1.2     ,15.0     ,1.2     ,7.1,0.7,5.9,0.7,17.0,1.1,82.8,1.1,9,95.4,60.73
0500000US48211,48,211,"Hemphill County, Texas",Hemphill,Texas,TX,3819,2.7     ,26.9     ,7.2     ,14.0     ,6.8     ,10.9,6.1,11.8,5.3,27.7,6.5,72.3,6.5,0,0.0,N/A
0500000US48213,48,213,"Henderson County, Texas",Henderson,Texas,TX,82737,3.5     ,18.7     ,1.2     ,17.5     ,1.7     ,12.7,1.3,18.0,1.3,27.0,1.5,72.2,1.5,5,72.6,56.64
0500000US48215,48,215,"Hidalgo County, Texas",Hidalgo,Texas,TX,868707,6.2     ,30.5     ,0.7     ,31.2     ,0.9     ,30.0,0.8,16.5,0.7,34.4,0.8,65.3,0.8,3,90.4,50.98
0500000US48217,48,217,"Hill County, Texas",Hill,Texas,TX,36649,3.3     ,16.2     ,1.5     ,15.9     ,2.0     ,13.4,1.3,15.6,1.8,25.9,2.2,73.5,2.2,3,34.8,60.00
0500000US48219,48,219,"Hockley County, Texas",Hockley,Texas,TX,23021,3.0     ,18.4     ,1.8     ,15.7     ,2.3     ,14.5,2.2,16.1,1.9,24.9,2.3,74.2,2.3,3,57.6,78.95
0500000US48221,48,221,"Hood County, Texas",Hood,Texas,TX,61643,3.4     ,15.3     ,1.6     ,10.7     ,1.8     ,8.1,1.5,9.6,1.4,17.5,2.3,82.1,2.3,7,86.9,67.50
0500000US48223,48,223,"Hopkins County, Texas",Hopkins,Texas,TX,37084,3.1     ,18.4     ,1.4     ,16.9     ,2.0     ,13.7,1.6,12.8,1.3,22.0,1.6,77.2,1.7,3,60.9,44.97
0500000US48225,48,225,"Houston County, Texas",Houston,Texas,TX,22968,3.1     ,15.0     ,1.9     ,24.7     ,2.7     ,14.7,2.1,25.5,3.3,43.7,3.3,55.6,3.3,1,58.5,69.22
0500000US48227,48,227,"Howard County, Texas",Howard,Texas,TX,36664,3.1     ,17.4     ,1.8     ,16.8     ,2.1     ,11.1,2.1,14.0,1.8,27.3,2.4,72.3,2.4,2,90.3,56.23
0500000US48229,48,229,"Hudspeth County, Texas",Hudspeth,Texas,TX,4886,4.4     ,23.4     ,5.3     ,28.2     ,9.3     ,25.6,7.8,28.2,6.9,54.4,6.7,45.6,6.7,2,40.1,59.99
0500000US48231,48,231,"Hunt County, Texas",Hunt,Texas,TX,98594,3.5     ,17.0     ,1.4     ,17.5     ,1.6     ,14.2,1.2,13.3,1.3,25.3,1.4,74.0,1.4,3,45.2,58.84
0500000US48233,48,233,"Hutchinson County, Texas",Hutchinson,Texas,TX,20938,4.4     ,17.3     ,1.9     ,15.2     ,2.3     ,10.4,1.9,13.3,2.3,21.9,2.8,77.6,2.9,2,89.3,57.50
0500000US48235,48,235,"Irion County, Texas",Irion,Texas,TX,1536,2.4     ,13.9     ,5.9     ,14.8     ,7.3     ,4.4,3.1,14.0,6.2,30.0,8.0,68.8,7.7,0,0.0,N/A
0500000US48237,48,237,"Jack County, Texas",Jack,Texas,TX,8935,3.1     ,17.4     ,2.8     ,15.1     ,3.9     ,6.4,2.1,17.4,3.8,34.1,4.7,65.0,4.6,2,17.1,51.23
0500000US48239,48,239,"Jackson County, Texas",Jackson,Texas,TX,14760,3.0     ,15.8     ,3.4     ,13.9     ,3.4     ,12.8,2.7,15.8,3.3,30.5,4.5,69.3,4.5,4,72.0,63.98
0500000US48241,48,241,"Jasper County, Texas",Jasper,Texas,TX,35529,6.1     ,16.7     ,2.6     ,16.7     ,3.0     ,12.2,2.1,21.4,2.3,39.4,3.0,60.0,3.0,3,37.2,77.78
0500000US48243,48,243,"Jeff Davis County, Texas",Jeff Davis,Texas,TX,2274,2.9     ,13.6     ,6.9     ,6.5     ,3.4     ,6.8,3.9,9.9,5.6,33.4,9.3,66.6,9.3,2,30.3,75.99
0500000US48245,48,245,"Jefferson County, Texas",Jefferson,Texas,TX,251565,5.8     ,20.5     ,0.7     ,18.4     ,0.9     ,16.4,0.8,19.0,0.9,31.2,1.1,68.5,1.1,3,93.7,62.31
0500000US48247,48,247,"Jim Hogg County, Texas",Jim Hogg,Texas,TX,5200,4.8     ,18.8     ,5.0     ,27.4     ,6.4     ,27.6,6.5,34.6,7.5,49.8,7.1,49.9,7.1,1,0.1,51.66
0500000US48249,48,249,"Jim Wells County, Texas",Jim Wells,Texas,TX,40482,4.7     ,18.4     ,2.4     ,23.0     ,2.8     ,17.6,3.1,34.8,3.8,43.4,3.7,55.2,3.8,4,78.9,60.99
0500000US48251,48,251,"Johnson County, Texas",Johnson,Texas,TX,175817,3.2     ,16.1     ,1.0     ,10.6     ,1.1     ,10.4,0.9,8.6,0.8,16.7,1.0,82.6,1.0,8,77.4,49.55
0500000US48253,48,253,"Jones County, Texas",Jones,Texas,TX,20083,4.3     ,13.9     ,2.8     ,14.3     ,2.7     ,13.1,2.8,14.5,3.0,29.0,3.4,70.1,3.4,3,46.9,49.99
0500000US48255,48,255,"Karnes County, Texas",Karnes,Texas,TX,15601,2.5     ,13.9     ,2.8     ,18.6     ,2.7     ,15.0,3.3,28.1,3.8,41.0,4.2,57.9,4.3,2,0.7,60.00
0500000US48257,48,257,"Kaufman County, Texas",Kaufman,Texas,TX,136154,3.3     ,15.1     ,1.3     ,13.0     ,1.5     ,11.1,1.2,11.0,1.4,22.4,1.7,77.2,1.7,8,72.7,51.99
0500000US48259,48,259,"Kendall County, Texas",Kendall,Texas,TX,47431,2.7     ,9.2     ,1.5     ,5.3     ,1.6     ,4.7,1.5,5.7,1.3,13.2,2.0,85.8,2.2,6,92.4,70.79
